inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP01676,2025-11-12,SCH0381,1,0,0,1,1,YASHAWINI SEM,NO REMARKS
INSP01272,2025-07-17,SCH0020,1,1,1,0,,MAANAS CHAUDHRY,GOOD CONDITION
INSP01271,2025-12-29,SCH0557,1,1,0,1,0,ONKAR BEHL,TOILETS LOCKED
INSP01954,2025-01-05,SCH0029,1,0,1,1,1,OSHA LOYAL,TOILETS LOCKED
INSP02693,2025-06-01,SCH0526,0,0,1,1,0,WARINDER VORA,AVERAGE
INSP00058,2026-03-14,SCH0064,1,1,1,1,0,,NEEDS REPAIR
INSP02348,2026-01-09,SCH0424,0,1,,1,0,ISAAC NATARAJAN,NEEDS REPAIR
INSP00812,2026-03-07,SCH0548,0,1,1,0,0,VARSHA PINGLE,GOOD CONDITION
INSP01552,2025-07-25,SCH0089,1,0,1,0,1,AMAIRA GANDHI,NO REMARKS
INSP02737,2025-04-03,SCH0348,1,1,1,1,1,HARDIK BORDE,AVERAGE
INSP00562,2025-03-05,SCH0072,1,1,1,1,1,LAKSHMI GANESH,NO REMARKS
INSP02310,2025-05-06,SCH0452,1,1,1,0,1,INDALI BHATT,NO REMARKS
INSP00230,2025-07-12,SCH0124,,1,1,0,1,MASON HARI,NO REMARKS
INSP02640,2025-08-20,SCH0169,1,1,1,1,0,GAURAV BOBAL,TOILETS LOCKED
INSP02033,2025-06-09,SCH0099,1,1,1,1,1,RYAN TRIVEDI,NO REMARKS
INSP02933,2025-09-24,SCH0177,1,1,,0,1,ANUSHA PAREKH,GOOD CONDITION
INSP00539,2025-06-15,SCH0302,,1,1,1,1,VAMAKSHI SHROFF,NEEDS REPAIR
INSP01736,2026-02-17,SCH0259,1,0,0,1,,JANAKI UPADHYAY,AVERAGE
INSP02576,2026-03-17,SCH0249,1,1,1,0,1,SARTHAK WARRIOR,GOOD CONDITION
INSP02229,2026-03-14,SCH0307,1,1,1,0,1,EIRAVATI BARAL,NEEDS REPAIR
INSP02870,2025-12-04,SCH0402,1,1,1,1,0,ANMOL CHAWLA,AVERAGE
INSP00561,2026-01-16,SCH0113,1,1,1,1,1,MITALI SETTY,NO REMARKS
INSP00708,2026-01-01,SCH0121,1,1,0,1,0,AAYUSH KRISH,NO REMARKS
INSP01235,2025-06-12,SCH0486,1,0,0,0,1,ISHANVI GERA,NEEDS REPAIR
INSP00425,2025-05-06,SCH0068,1,0,1,0,1,AAHANA RAVI,AVERAGE
INSP00648,2025-04-10,SCH0425,0,0,1,1,1,LAJITA RADHAKRISHNAN,AVERAGE
INSP01883,2025-10-08,SCH0185,1,1,1,0,1,SHIVANSH BIR,GOOD CONDITION
INSP01324,2025-07-17,SCH0553,1,1,0,1,1,,GOOD CONDITION
INSP02596,2025-05-14,SCH0031,1,1,1,0,0,ANAY ATWAL,NO REMARKS
INSP01160,2025-12-30,SCH0388,,1,0,1,0,SAMUEL SANKARAN,GOOD CONDITION
INSP01006,2025-11-29,SCH0053,0,1,1,0,0,IRYA BAWA,TOILETS LOCKED
INSP00621,2025-06-08,SCH0451,1,1,1,,0,NEEL DUGAL,NO REMARKS
INSP01361,2026-03-26,SCH0572,1,1,0,1,0,BHAVANI PRABHAKAR,NEEDS REPAIR
INSP00554,2025-08-08,SCH0124,,1,1,1,0,,AVERAGE
INSP02802,2026-01-02,SCH0505,1,1,1,1,1,ONKAR CHADHA,NO REMARKS
INSP01558,2026-11-01,SCH0220,1,1,1,1,0,,NO REMARKS
INSP00999,2025-07-17,SCH0557,0,1,1,1,1,AMOL BRAHMBHATT,NEEDS REPAIR
INSP01365,2026-01-16,SCH0239,1,1,1,,1,DHRUV LAD,NO REMARKS
INSP01755,2026-02-09,SCH0039,1,1,0,1,1,NACHIKET VARTY,NO REMARKS
INSP02886,2025-12-27,SCH0063,0,1,,0,0,ALEXANDER HAYRE,GOOD CONDITION
INSP00930,2025-10-12,SCH0012,1,1,0,1,1,WATIKA SUBRAMANIAM,NO REMARKS
INSP01645,2025-06-14,SCH0280,1,1,1,0,1,SANAYA RAMAKRISHNAN,NEEDS REPAIR
INSP00441,2026-09-02,SCH0356,1,1,1,1,1,NIHARIKA BANSAL,TOILETS LOCKED
INSP00509,2025-10-05,SCH0322,0,1,1,0,0,ABDUL DUGAR,GOOD CONDITION
INSP00590,2026-03-12,SCH0487,,1,1,1,0,YASHICA TIWARI,AVERAGE
INSP01237,2025-12-17,SCH0448,1,1,1,0,0,AARUSH BASSI,GOOD CONDITION
INSP00650,2025-12-23,SCH0534,1,0,0,0,0,VEDIKA KOHLI,NEEDS REPAIR
INSP02041,2025-12-07,SCH0236,,1,1,0,0,YASHAWINI GANESAN,NO REMARKS
INSP02683,2025-04-23,SCH0186,1,1,1,1,0,VIHAAN SAINI,GOOD CONDITION
INSP01317,2025-07-14,SCH0315,1,1,1,1,1,HARITA CHATTERJEE,NO REMARKS
INSP01335,2026-01-11,SCH0210,1,1,1,1,0,MITALI LAD,GOOD CONDITION
INSP01843,2026-03-15,SCH0032,1,1,0,1,0,MEERA SAMPATH,NO REMARKS
INSP00631,2026-11-01,SCH0292,0,1,1,1,1,VASATIKA GREWAL,NO REMARKS
INSP01403,2025-11-13,SCH0469,,1,1,1,1,KABIR CHEEMA,NO REMARKS
INSP00483,2025-06-07,SCH0389,1,1,1,,,,AVERAGE
INSP01245,2025-12-29,SCH0463,,1,0,1,1,EKANTA BAHRI,TOILETS LOCKED
INSP00728,2026-03-30,SCH0033,1,1,1,1,1,RIDHI GOUR,NO REMARKS
INSP02571,2025-05-11,SCH0079,1,1,,1,1,WRIDESH SONI,NEEDS REPAIR
INSP00686,2025-12-12,SCH0268,1,1,,1,1,CHANAKYA RAVAL,NEEDS REPAIR
INSP02231,2025-08-29,SCH0263,1,1,1,0,1,AAYUSH RATTI,NO REMARKS
INSP02096,2025-10-29,SCH0362,1,1,1,0,,REVA SIDHU,NO REMARKS
INSP00857,2025-07-11,SCH0368,0,1,1,1,1,FITAN DE,GOOD CONDITION
INSP00531,2026-03-15,SCH0594,,1,1,1,0,RANVEER TANK,NO REMARKS
INSP01996,2025-04-11,SCH0188,1,1,1,1,1,YAGNESH BORRA,NO REMARKS
INSP00050,2025-10-03,SCH0466,1,,1,1,0,HAMSINI GOLLA,TOILETS LOCKED
INSP00859,2025-12-17,SCH0578,1,1,1,1,0,PALLAVI WAGLE,NEEDS REPAIR
INSP01073,2025-09-27,SCH0583,1,1,1,0,1,WRIDDHISH BAL,TOILETS LOCKED
INSP00720,2026-03-01,SCH0370,1,0,1,1,0,ANITA SENGUPTA,TOILETS LOCKED
INSP01826,2026-02-08,SCH0416,1,1,0,0,1,XALAK RAGHAVAN,AVERAGE
INSP01430,2025-09-07,SCH0255,0,0,1,1,0,VEDA PARIKH,NEEDS REPAIR
INSP02370,2025-12-11,SCH0058,1,0,1,0,1,BRINDA BUCH,NO REMARKS
INSP01449,2025-12-07,SCH0317,1,1,1,,0,CHANDRESH GOKHALE,NO REMARKS
INSP01633,2025-11-25,SCH0554,1,1,1,0,1,TARA MAHAL,GOOD CONDITION
INSP02244,2026-03-25,SCH0475,1,1,0,1,0,VINAYA VALA,AVERAGE
INSP02888,2025-04-23,SCH0061,1,1,1,0,1,ADVIKA RAGHAVAN,NEEDS REPAIR
INSP02744,2025-06-20,SCH0105,1,1,1,0,1,BRIJESH NAIDU,NO REMARKS
INSP01544,2025-12-17,SCH0236,1,1,1,,0,LOGAN SARIN,NO REMARKS
INSP02167,2025-04-08,SCH0365,0,1,1,1,1,,NO REMARKS
INSP01792,2026-03-29,SCH0032,1,0,1,1,1,DHRITI BOASE,AVERAGE
INSP01393,2025-05-01,SCH0397,1,1,1,1,1,VEER RAMASWAMY,NO REMARKS
INSP02257,2025-08-26,SCH0036,,1,1,0,1,DALAJA KARNIK,GOOD CONDITION
INSP02766,2025-05-08,SCH0287,1,1,1,,1,GAURANGI BARAD,AVERAGE
INSP01651,2025-07-25,SCH0026,1,1,1,1,1,DEV KATA,NO REMARKS
INSP00298,2025-12-01,SCH0141,,1,1,1,1,JAGDISH GULATI,TOILETS LOCKED
INSP01327,2026-05-02,SCH0276,1,1,1,0,1,PARTH KRISHNAMURTHY,NEEDS REPAIR
INSP01458,2026-03-22,SCH0067,1,1,1,1,1,FORUM HANDA,NO REMARKS
INSP00959,2025-05-05,SCH0128,1,1,1,1,1,AADHYA BARAL,NEEDS REPAIR
INSP01321,2026-01-30,SCH0524,0,1,1,1,1,,AVERAGE
INSP01609,2026-02-26,SCH0290,0,1,1,1,1,KALA NATH,TOILETS LOCKED
INSP01214,2025-11-30,SCH0212,1,0,0,0,0,VEDHIKA AHLUWALIA,NO REMARKS
INSP00350,2025-05-12,SCH0285,1,,1,1,1,ANAMIKA CHOUDHURY,NO REMARKS
INSP02565,2025-12-30,SCH0579,1,1,1,0,0,NATHAN PADMANABHAN,AVERAGE
INSP00644,2026-01-31,SCH0260,1,1,1,,0,EKAJA WASON,NEEDS REPAIR
INSP01897,2025-09-28,SCH0567,1,,0,0,1,DHRUV BATRA,NEEDS REPAIR
INSP01284,2025-03-11,SCH0489,1,1,1,1,0,AVNI MODI,TOILETS LOCKED
INSP00670,2025-08-10,SCH0291,1,0,1,0,1,WARJAS MODY,AVERAGE
INSP02537,2025-04-17,SCH0265,0,1,1,0,1,,AVERAGE
INSP01643,2025-10-15,SCH0111,1,1,1,1,1,AARINI CHAWLA,TOILETS LOCKED
INSP01955,2026-01-15,SCH0561,,1,0,0,1,SIYA PAREKH,NO REMARKS
INSP02591,2026-01-31,SCH0252,1,1,1,1,1,CHAMAN MISTRY,AVERAGE
INSP02499,2026-03-15,SCH0322,1,1,1,0,,CHAITALY BATH,NO REMARKS
INSP01553,2025-12-17,SCH0071,1,1,,0,1,INDRAJIT NORI,GOOD CONDITION
INSP01715,2026-03-20,SCH0262,1,1,0,1,0,,NEEDS REPAIR
INSP00787,2025-10-02,SCH0244,1,1,1,1,1,ARYA RAMESH,NO REMARKS
INSP02833,2025-10-21,SCH0138,1,1,0,1,0,HARITA RATTA,TOILETS LOCKED
INSP00141,2025-05-14,SCH0318,1,1,1,1,0,HEMANI RASTOGI,TOILETS LOCKED
INSP00789,2025-11-21,SCH0074,1,1,1,0,0,QASIM MODY,GOOD CONDITION
INSP01726,2025-11-13,SCH0316,1,0,1,1,1,CHAKRADHAR KAPOOR,AVERAGE
INSP02688,2025-07-19,SCH0009,,1,1,0,0,BALJIWAN GABA,NO REMARKS
INSP00715,2025-09-30,SCH0334,,1,,1,1,UDYATI SOMAN,AVERAGE
INSP01466,2025-10-24,SCH0047,1,1,1,0,0,HITESH CHANA,NO REMARKS
INSP01718,2025-11-06,SCH0443,1,1,1,1,1,PETER TELLA,NO REMARKS
INSP01601,2025-07-21,SCH0468,0,0,1,1,0,HARINAKSHI SURI,NO REMARKS
INSP01627,2025-11-14,SCH0018,0,1,1,1,1,QASIM KRISHNAMURTHY,AVERAGE
INSP00619,2025-07-07,SCH0033,0,1,1,1,0,ARIN NAGARAJAN,NO REMARKS
INSP00407,2025-09-29,SCH0344,1,1,0,1,0,LEKHA RADHAKRISHNAN,NO REMARKS
INSP01519,2025-09-23,SCH0173,1,1,1,,0,TANVEER TIWARI,NO REMARKS
INSP02017,2026-09-02,SCH0420,0,1,1,1,1,ORINDER AHUJA,GOOD CONDITION
INSP02937,2026-03-18,SCH0344,0,1,1,,,RAGHAV MALL,NO REMARKS
INSP01269,2025-10-04,SCH0488,1,1,1,0,,OJASVI RATTAN,NO REMARKS
INSP01780,2026-02-15,SCH0453,,0,1,1,0,QADIM PRABHU,NEEDS REPAIR
INSP00498,2025-11-05,SCH0590,1,1,0,1,1,DIVYA KARI,TOILETS LOCKED
INSP00343,2025-05-28,SCH0346,1,1,,1,0,YAMINI BADAMI,AVERAGE
INSP02879,2025-12-15,SCH0063,,,1,1,1,DEVIKA TANK,TOILETS LOCKED
INSP02390,2025-12-06,SCH0119,0,1,0,1,1,ONVEER JAGGI,GOOD CONDITION
INSP00783,2025-06-16,SCH0078,1,0,1,0,0,HARISH KAUL,AVERAGE
INSP02291,2025-07-04,SCH0008,1,1,0,1,0,NITESH ZACHARIAH,AVERAGE
INSP00304,2025-11-03,SCH0325,0,1,0,1,0,FAQID MITTER,NO REMARKS
INSP01952,2025-10-27,SCH0086,1,1,1,0,0,URVI PAI,NEEDS REPAIR
INSP00665,2026-03-15,SCH0450,1,1,1,1,1,HARINAKSHI SHENOY,TOILETS LOCKED
INSP01814,2026-01-19,SCH0197,0,0,1,1,0,ZARNA SAXENA,TOILETS LOCKED
INSP01624,2025-06-23,SCH0401,1,,,1,0,,AVERAGE
INSP02836,2025-10-18,SCH0370,0,1,1,0,0,LAVANYA NAZARETH,TOILETS LOCKED
INSP01629,2025-09-03,SCH0321,1,1,0,,0,ISAAC WAGLE,AVERAGE
INSP00085,2025-05-14,SCH0466,1,1,0,1,1,BHANUMATI GABA,NEEDS REPAIR
INSP02333,2026-01-25,SCH0590,1,1,,0,1,YUVRAJ BUTALA,NO REMARKS
INSP00942,2025-09-28,SCH0494,0,0,1,0,0,IKBAL VERMA,AVERAGE
INSP00962,2025-07-24,SCH0143,1,0,0,0,1,VASATIKA BARAD,NO REMARKS
INSP00842,2026-01-21,SCH0142,1,1,1,,,VEDA RATTA,GOOD CONDITION
INSP02777,2025-10-22,SCH0270,1,1,0,1,0,ADVIKA CHACKO,NO REMARKS
INSP02502,2026-01-05,SCH0335,0,1,1,0,1,RACHIT SIBAL,GOOD CONDITION
INSP02651,2026-06-01,SCH0106,,1,1,0,1,NILIMA KANNAN,TOILETS LOCKED
INSP01415,2025-08-19,SCH0330,1,1,1,1,0,ODIKA DEOL,TOILETS LOCKED
INSP00291,2026-05-02,SCH0441,1,1,1,1,1,IKBAL SWAMY,NEEDS REPAIR
INSP02195,2025-01-05,SCH0509,1,1,1,1,0,QUSHI ZACHARIAH,NEEDS REPAIR
INSP01242,2025-12-31,SCH0386,0,1,1,1,0,ABHA BAL,AVERAGE
INSP00605,2026-02-25,SCH0138,1,1,0,0,1,KALPIT VARMA,AVERAGE
INSP02150,2025-04-27,SCH0047,1,1,,0,1,ELIJAH KADE,AVERAGE
INSP00917,2025-05-06,SCH0474,1,1,1,0,1,LAKSHMI MENON,NO REMARKS
INSP02622,2026-03-16,SCH0216,0,1,1,0,1,,TOILETS LOCKED
INSP01823,2025-11-03,SCH0221,0,,1,,1,BISHAKHA PANT,TOILETS LOCKED
INSP01100,2025-05-08,SCH0486,1,1,0,0,0,ADVAY KAMDAR,NO REMARKS
INSP01089,2025-08-07,SCH0600,1,1,0,1,0,LAKSHIT SEM,AVERAGE
INSP02214,2026-07-02,SCH0103,1,1,1,,0,NITARA GHOSH,NEEDS REPAIR
INSP01442,2025-07-15,SCH0205,,1,1,1,0,,NO REMARKS
INSP00822,2025-07-12,SCH0393,1,1,1,,1,AACHAL BABU,NO REMARKS
INSP02597,2025-09-27,SCH0084,1,1,,1,0,,TOILETS LOCKED
INSP01001,2025-05-29,SCH0240,1,1,1,0,1,,NO REMARKS
INSP01495,2025-08-30,SCH0062,0,0,1,0,0,GARIMA SODHI,NO REMARKS
INSP00019,2026-03-03,SCH0418,0,1,1,0,1,,NEEDS REPAIR
INSP02975,2026-02-18,SCH0543,1,1,1,1,0,,NEEDS REPAIR
INSP01126,2025-11-11,SCH0219,1,1,,0,1,WRIDDHISH KALLA,NEEDS REPAIR
INSP01352,2025-08-07,SCH0545,1,0,,1,1,JACK MUNSHI,NO REMARKS
INSP02251,2025-10-07,SCH0497,1,,1,1,,JASMIT GHOSE,GOOD CONDITION
INSP01396,2025-06-13,SCH0390,0,1,1,0,0,,GOOD CONDITION
INSP01719,2026-07-01,SCH0538,1,1,0,0,1,,AVERAGE
INSP01594,2025-11-04,SCH0378,0,1,1,0,0,RANVEER RANDHAWA,GOOD CONDITION
INSP01810,2026-01-30,SCH0343,1,1,,1,1,DIVYA PUROHIT,TOILETS LOCKED
INSP01658,2025-05-17,SCH0247,0,1,1,0,1,SUDIKSHA NAGY,AVERAGE
INSP02128,2025-04-23,SCH0059,1,1,1,1,0,AVI CHAWLA,TOILETS LOCKED
INSP01518,2025-05-10,SCH0190,1,1,0,1,1,ZANSI KAUL,TOILETS LOCKED
INSP01010,2025-10-06,SCH0566,0,1,1,,1,YUTIKA CHOWDHURY,NO REMARKS
INSP00361,2025-12-09,SCH0410,1,0,1,0,0,FARIS LAD,AVERAGE
INSP02690,2025-05-07,SCH0292,1,1,1,0,0,ETHAN GALA,TOILETS LOCKED
INSP02013,2025-08-16,SCH0098,1,1,1,0,1,KAMALA KHATRI,GOOD CONDITION
INSP02739,2025-12-10,SCH0198,1,1,1,1,0,URVASHI KALA,TOILETS LOCKED
INSP01232,2025-04-24,SCH0471,0,1,1,,1,DAVID SANT,AVERAGE
INSP02506,2025-05-01,SCH0521,1,1,1,1,0,XALAK DIXIT,AVERAGE
INSP01841,2025-10-14,SCH0164,0,0,1,0,0,SAMAKSH MURTHY,GOOD CONDITION
INSP00345,2025-04-12,SCH0535,1,0,1,,1,DEEPA GOYAL,TOILETS LOCKED
INSP00987,2025-04-15,SCH0385,1,1,1,1,1,ANYA PALLA,NO REMARKS
INSP02026,2026-03-06,SCH0382,0,1,1,1,0,TANMAYI GOKHALE,TOILETS LOCKED
INSP01912,2026-03-17,SCH0459,1,1,0,1,0,PRIYA DAS,NEEDS REPAIR
INSP01476,2025-06-27,SCH0258,1,0,0,0,0,CALEB MALLICK,NO REMARKS
INSP01299,2025-11-01,SCH0075,1,,1,1,1,WARJAS JANI,TOILETS LOCKED
INSP00114,2025-06-16,SCH0302,1,1,1,1,1,SARA PALLA,NO REMARKS
INSP01211,2025-06-28,SCH0306,1,1,1,1,0,RAJESHRI SHETH,NEEDS REPAIR
INSP02023,2025-10-04,SCH0181,0,1,1,0,,HITESH RAJAN,GOOD CONDITION
INSP01895,2025-05-23,SCH0220,1,0,1,0,0,JAI KARA,TOILETS LOCKED
INSP00086,2026-12-01,SCH0244,1,1,1,1,0,DIPTA RASTOGI,TOILETS LOCKED
INSP02175,2025-11-01,SCH0020,1,1,1,0,1,TRIYA SIBAL,NO REMARKS
INSP00669,2026-01-29,SCH0321,1,1,1,0,0,,NO REMARKS
INSP01015,2025-12-07,SCH0060,,1,1,0,0,DAKSHA WADHWA,NO REMARKS
INSP00129,2026-01-31,SCH0030,1,1,0,1,,POOJA PILLAI,NO REMARKS
INSP02498,2026-10-02,SCH0236,1,1,0,1,0,ESHANA CHANDA,NO REMARKS
INSP02961,2025-08-18,SCH0144,1,1,0,1,1,AZAD SACHAR,NO REMARKS
INSP00892,2025-04-29,SCH0400,0,1,1,1,1,VEDIKA KRISH,GOOD CONDITION
INSP01584,2025-11-27,SCH0151,1,1,1,0,1,ZINAL REGE,GOOD CONDITION
INSP00308,2025-12-21,SCH0116,1,1,1,1,1,NICHOLAS PATHAK,NO REMARKS
INSP00384,2025-10-15,SCH0051,1,0,1,0,1,MAANAS MANGAT,GOOD CONDITION
INSP02044,2025-10-23,SCH0245,1,1,1,1,1,WILLIAM MOHANTY,NO REMARKS
INSP01296,2025-12-12,SCH0346,1,1,,0,,AZAAN DEOL,NO REMARKS
INSP02067,2025-05-11,SCH0215,1,1,1,1,0,JAGRATI GROVER,NEEDS REPAIR
INSP00427,2026-01-12,SCH0452,1,1,1,1,1,CHAKRIKA BAJAJ,GOOD CONDITION
INSP00495,2026-02-16,SCH0491,1,0,1,0,1,KAI MITRA,NEEDS REPAIR
INSP01208,2025-03-04,SCH0526,1,0,1,1,1,SHIVANI CHAHAL,TOILETS LOCKED
INSP02084,2025-09-11,SCH0283,,0,1,1,0,NAVEEN BHANDARI,GOOD CONDITION
INSP01209,2026-01-30,SCH0479,0,1,1,1,1,KRISHNA IYER,GOOD CONDITION
INSP01273,2025-12-23,SCH0191,1,1,1,1,1,AACHAL GARG,GOOD CONDITION
INSP02317,2025-08-14,SCH0241,,1,1,1,1,DANIEL NAGY,NO REMARKS
INSP01400,2025-10-24,SCH0072,1,,1,1,1,BALENDRA SUNDARAM,NEEDS REPAIR
INSP01767,2025-06-22,SCH0105,1,0,1,1,0,KRISHA SHETH,TOILETS LOCKED
INSP00276,2026-02-10,SCH0512,1,1,1,,1,,TOILETS LOCKED
INSP00490,2025-08-06,SCH0353,0,1,1,1,0,CHARVI IYER,NO REMARKS
INSP02667,2026-03-31,SCH0114,0,,,0,1,JEREMIAH TANDON,NO REMARKS
INSP00691,2025-12-10,SCH0310,0,1,0,0,0,,AVERAGE
INSP01798,2026-02-28,SCH0582,1,1,1,1,1,,TOILETS LOCKED
INSP01770,2026-03-21,SCH0105,0,1,1,1,1,ISHA ISSAC,NO REMARKS
INSP02258,2026-07-03,SCH0567,1,1,1,0,1,GUNEET KANNAN,NO REMARKS
INSP01331,2025-10-12,SCH0498,1,1,0,1,1,NITESH BARIA,NO REMARKS
INSP00880,2025-07-08,SCH0590,1,1,1,,0,,TOILETS LOCKED
INSP02868,2026-02-13,SCH0322,1,,1,1,0,GIRISH ZACHARIAH,GOOD CONDITION
INSP01059,2025-08-27,SCH0425,1,1,0,0,0,,TOILETS LOCKED
INSP00119,2025-08-05,SCH0009,1,0,0,1,1,OWEN KOSHY,AVERAGE
INSP01025,2026-03-19,SCH0056,1,1,1,1,1,AMARA SURA,AVERAGE
INSP02784,2026-01-07,SCH0042,1,1,0,1,1,AISHANI BUTALA,NEEDS REPAIR
INSP00282,2025-04-26,SCH0148,0,1,1,1,1,YUVRAJ SURI,GOOD CONDITION
INSP01672,2026-02-27,SCH0540,1,1,1,0,0,BAHADURJIT JHAVERI,NO REMARKS
INSP02459,2026-02-01,SCH0298,0,1,1,,0,ZAITRA BRAHMBHATT,NO REMARKS
INSP00969,2025-09-18,SCH0290,0,1,0,1,0,SANYA DUTTA,TOILETS LOCKED
INSP02064,2026-01-25,SCH0080,1,0,1,1,0,ETHAN MUNI,NO REMARKS
INSP01919,2025-06-01,SCH0536,,1,1,0,1,CHAAYA PAREKH,NO REMARKS
INSP01790,2025-08-14,SCH0213,0,0,1,1,0,YOSHITA RASTOGI,NO REMARKS
INSP00156,2025-04-11,SCH0331,0,1,0,1,0,CHRISTOPHER KOHLI,NO REMARKS
INSP00305,2026-03-01,SCH0416,,1,1,1,0,KRISHA PATEL,NO REMARKS
INSP02054,2025-11-12,SCH0232,1,1,1,1,1,VASATIKA DYAL,NO REMARKS
INSP02684,2025-12-05,SCH0340,,1,1,1,1,,AVERAGE
INSP01690,2025-04-05,SCH0237,1,0,1,1,0,ANIRUDH SWAMINATHAN,NEEDS REPAIR
INSP02781,2025-04-19,SCH0405,1,1,1,0,1,SAKSHAM PALLA,NO REMARKS
INSP02360,2025-12-18,SCH0040,0,0,1,0,1,QABIL MANI,TOILETS LOCKED
INSP01526,2026-01-26,SCH0418,,1,0,1,0,NETRA PURI,NO REMARKS
INSP00576,2026-03-31,SCH0018,0,1,1,0,1,UBIKA NATH,NEEDS REPAIR
INSP02065,2026-02-17,SCH0487,0,1,1,1,0,UNNATI DAYAL,NEEDS REPAIR
INSP02705,2026-02-27,SCH0063,1,1,1,1,0,CHATRESH GALA,GOOD CONDITION
INSP02759,2025-04-05,SCH0448,1,1,0,,0,UPKAAR KAMDAR,TOILETS LOCKED
INSP01584,2025-11-27,SCH0151,1,1,1,0,1,ZINAL REGE,GOOD CONDITION
INSP01322,2025-04-28,SCH0209,1,1,0,0,0,HARITA ZACHARIAH,GOOD CONDITION
INSP00844,2025-07-26,SCH0053,0,,1,,1,WARJAS SUNDARAM,NO REMARKS
INSP01407,2025-11-24,SCH0459,0,1,0,0,0,,NO REMARKS
INSP00270,2025-12-26,SCH0175,1,1,1,,1,,GOOD CONDITION
INSP00630,2026-01-26,SCH0104,1,1,1,1,1,DAYAMAI GOLA,NO REMARKS
INSP01034,2025-10-13,SCH0111,1,1,1,1,0,CHARAN BHAKTA,NEEDS REPAIR
INSP00287,2025-05-09,SCH0395,1,1,1,1,1,WARHI KANDA,NO REMARKS
INSP02331,2026-03-29,SCH0379,,1,0,1,0,SIYA SHAN,GOOD CONDITION
INSP00301,2025-10-31,SCH0078,1,1,1,0,1,SAANVI TRIPATHI,TOILETS LOCKED
INSP01510,2025-08-23,SCH0336,1,1,1,1,0,JAGDISH WARRIOR,TOILETS LOCKED
INSP02020,2025-12-31,SCH0209,1,,0,0,0,ANMOL PAU,NEEDS REPAIR
INSP01868,2026-01-19,SCH0283,1,1,1,1,1,AYAAN HANDA,GOOD CONDITION
INSP01468,2026-01-18,SCH0452,,1,1,0,0,QUINCY DEWAN,TOILETS LOCKED
INSP00066,2025-07-01,SCH0242,1,1,1,1,1,YADAVI KRISHNAN,NO REMARKS
INSP02340,2026-02-03,SCH0174,1,0,1,0,0,LOHIT SAHNI,TOILETS LOCKED
INSP00891,2025-12-08,SCH0446,0,1,1,0,1,RADHA MAHAJAN,AVERAGE
INSP01879,2025-09-29,SCH0430,1,1,1,1,0,,NO REMARKS
INSP01972,2025-07-21,SCH0168,1,1,1,1,1,KALPIT VARKEY,NEEDS REPAIR
INSP02657,2025-12-16,SCH0125,0,1,1,1,1,,NO REMARKS
INSP02976,2026-01-09,SCH0388,1,1,1,,1,,AVERAGE
INSP00231,2025-07-01,SCH0365,1,1,1,1,1,IRYA PATLA,NEEDS REPAIR
INSP00504,2025-04-17,SCH0265,1,1,0,1,1,BALVAN BABU,NEEDS REPAIR
INSP01353,2025-08-17,SCH0179,1,1,1,1,1,VEDA SETHI,NO REMARKS
INSP01511,2025-04-24,SCH0419,,1,1,1,,GABRIEL BHAKTA,AVERAGE
INSP01613,2026-12-01,SCH0361,0,1,1,0,1,EKTA PINGLE,NO REMARKS
INSP01375,2025-09-29,SCH0310,1,1,,1,1,OJAS MOHANTY,NO REMARKS
INSP01005,2025-04-19,SCH0138,1,0,1,0,0,QASIM WALIA,AVERAGE
INSP00837,2025-03-05,SCH0428,1,1,1,1,1,ETHAN SOM,GOOD CONDITION
INSP01724,2025-06-15,SCH0348,,1,1,1,1,YADAVI SURESH,NO REMARKS
INSP00375,2026-02-19,SCH0204,0,1,,1,1,WARJAS SOLANKI,NO REMARKS
INSP01399,2025-07-12,SCH0517,1,1,1,1,1,OSHA MANDAL,NO REMARKS
INSP02226,2025-10-09,SCH0431,1,0,1,1,1,EKANTA KARPE,TOILETS LOCKED
INSP01993,2025-11-21,SCH0214,1,,0,1,0,RAGHAV SAXENA,NO REMARKS
INSP02012,2025-11-25,SCH0223,1,0,1,0,0,,NO REMARKS
INSP01006,2025-11-29,SCH0053,0,1,1,0,0,IRYA BAWA,TOILETS LOCKED
INSP00752,2026-01-04,SCH0381,1,1,1,1,1,RAJATA SRINIVAS,TOILETS LOCKED
INSP00100,2025-01-08,SCH0033,1,1,1,1,1,ONKAR SARMA,AVERAGE
INSP01923,2025-04-05,SCH0253,1,1,1,1,0,HARITA TOOR,NEEDS REPAIR
INSP00867,2025-10-01,SCH0495,1,1,1,1,1,ROBERT PRADHAN,NO REMARKS
INSP00911,2025-09-18,SCH0400,0,1,1,1,1,,TOILETS LOCKED
INSP01477,2025-09-15,SCH0297,0,1,1,1,1,SANYA TATA,AVERAGE
INSP00530,2025-12-15,SCH0524,1,,1,0,1,JONATHAN NARASIMHAN,AVERAGE
INSP01261,2025-07-04,SCH0204,1,0,1,0,,,TOILETS LOCKED
INSP01832,2025-11-15,SCH0362,0,1,1,0,1,DEVANSH RAI,NO REMARKS
INSP00637,2025-10-27,SCH0038,1,0,1,0,0,NOAH MITTAL,GOOD CONDITION
INSP01270,2025-11-11,SCH0056,1,1,1,1,1,JEEVIKA GOLA,GOOD CONDITION
